date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-07-10,63004,982,United_States_of_America,US,329064917
2020-07-11,66625,806,United_States_of_America,US,329064917
2020-07-12,63051,717,United_States_of_America,US,329064917
2020-07-13,57258,391,United_States_of_America,US,329064917
2020-07-14,58114,400,United_States_of_America,US,329064917
2020-07-15,68518,861,United_States_of_America,US,329064917
2020-07-16,67717,953,United_States_of_America,US,329064917
2020-07-17,76930,939,United_States_of_America,US,329064917
2020-07-18,71494,908,United_States_of_America,US,329064917
2020-07-19,63749,853,United_States_of_America,US,329064917
2020-07-20,61796,415,United_States_of_America,US,329064917
2020-07-21,56750,372,United_States_of_America,US,329064917
2020-07-22,72048,1160,United_States_of_America,US,329064917
2020-07-23,68848,1124,United_States_of_America,US,329064917
2020-07-24,63196,1052,United_States_of_America,US,329064917
2020-07-25,78427,1304,United_States_of_America,US,329064917
2020-07-26,65498,914,United_States_of_America,US,329064917
2020-07-27,55993,475,United_States_of_America,US,329064917
2020-07-28,56243,1076,United_States_of_America,US,329064917
2020-07-29,61734,1245,United_States_of_America,US,329064917
2020-07-30,74985,1457,United_States_of_America,US,329064917
2020-07-31,68032,1357,United_States_of_America,US,329064917
