date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-03-28,130,3,Malaysia,MY,31949789
2020-03-31,156,3,Malaysia,MY,31949789
2020-03-24,212,4,Malaysia,MY,31949789
2020-03-26,172,4,Malaysia,MY,31949789
2020-03-27,235,4,Malaysia,MY,31949789
2020-03-23,123,6,Malaysia,MY,31949789
2020-03-30,150,7,Malaysia,MY,31949789
2020-03-02,1,0,Thailand,TH,69625581
2020-03-05,4,0,Thailand,TH,69625581
2020-03-07,3,0,Thailand,TH,69625581
2020-03-11,9,0,Thailand,TH,69625581
2020-03-12,11,0,Thailand,TH,69625581
2020-03-14,12,0,Thailand,TH,69625581
2020-03-15,0,0,Thailand,TH,69625581
2020-03-16,32,0,Thailand,TH,69625581
2020-03-17,63,0,Thailand,TH,69625581
2020-03-18,0,0,Thailand,TH,69625581
2020-03-19,0,0,Thailand,TH,69625581
2020-03-20,35,0,Thailand,TH,69625581
2020-03-21,154,0,Thailand,TH,69625581
2020-03-22,233,0,Thailand,TH,69625581
2020-03-23,122,0,Thailand,TH,69625581
2020-03-25,107,0,Thailand,TH,69625581
2020-03-26,111,0,Thailand,TH,69625581
2020-03-28,0,0,Thailand,TH,69625581
2020-03-01,0,1,Thailand,TH,69625581
2020-03-27,91,1,Thailand,TH,69625581
2020-03-29,109,1,Thailand,TH,69625581
2020-03-30,143,1,Thailand,TH,69625581
2020-03-24,106,3,Thailand,TH,69625581
2020-03-31,263,3,Thailand,TH,69625581
2020-03-20,55,14,Indonesia,ID,270625567
2020-03-27,103,20,Indonesia,ID,270625567
2020-03-29,109,15,Indonesia,ID,270625567
2020-03-01,0,0,Indonesia,ID,270625567
2020-03-02,2,0,Indonesia,ID,270625567
2020-03-07,2,0,Indonesia,ID,270625567
2020-03-09,2,0,Indonesia,ID,270625567
2020-03-11,13,0,Indonesia,ID,270625567
2020-03-15,27,0,Indonesia,ID,270625567
2020-03-17,17,0,Indonesia,ID,270625567
2020-03-18,38,0,Indonesia,ID,270625567
2020-03-19,0,0,Indonesia,ID,270625567
2020-03-12,15,1,Indonesia,ID,270625567
2020-03-16,21,1,Indonesia,ID,270625567
2020-03-24,65,1,Indonesia,ID,270625567
2020-03-14,35,3,Indonesia,ID,270625567
2020-03-26,104,3,Indonesia,ID,270625567
2020-03-21,82,6,Indonesia,ID,270625567
2020-03-25,107,6,Indonesia,ID,270625567
2020-03-31,129,8,Indonesia,ID,270625567
2020-03-28,153,9,Indonesia,ID,270625567
2020-03-23,64,10,Indonesia,ID,270625567
2020-03-30,130,12,Indonesia,ID,270625567
2020-03-22,141,13,Indonesia,ID,270625567
2020-03-01,4,0,Singapore,SG,5804343
2020-03-02,4,0,Singapore,SG,5804343
2020-03-03,2,0,Singapore,SG,5804343
2020-03-04,2,0,Singapore,SG,5804343
2020-03-05,2,0,Singapore,SG,5804343
2020-03-06,5,0,Singapore,SG,5804343
2020-03-07,13,0,Singapore,SG,5804343
2020-03-08,8,0,Singapore,SG,5804343
2020-03-09,12,0,Singapore,SG,5804343
2020-03-10,10,0,Singapore,SG,5804343
2020-03-11,6,0,Singapore,SG,5804343
2020-03-12,12,0,Singapore,SG,5804343
2020-03-13,9,0,Singapore,SG,5804343
2020-03-14,13,0,Singapore,SG,5804343
2020-03-15,14,0,Singapore,SG,5804343
2020-03-16,12,0,Singapore,SG,5804343
2020-03-17,17,0,Singapore,SG,5804343
2020-03-18,23,0,Singapore,SG,5804343
2020-03-19,47,0,Singapore,SG,5804343
2020-03-20,32,0,Singapore,SG,5804343
2020-03-21,40,0,Singapore,SG,5804343
2020-03-23,23,0,Singapore,SG,5804343
2020-03-24,54,0,Singapore,SG,5804343
2020-03-25,49,0,Singapore,SG,5804343
2020-03-26,10,0,Singapore,SG,5804343
2020-03-27,26,0,Singapore,SG,5804343
2020-03-28,138,0,Singapore,SG,5804343
2020-03-30,41,0,Singapore,SG,5804343
2020-03-31,0,0,Singapore,SG,5804343
2020-03-29,71,1,Singapore,SG,5804343
2020-03-22,47,2,Singapore,SG,5804343
2020-03-29,272,14,Philippines,PH,108116622
2020-03-31,666,17,Philippines,PH,108116622
2020-03-01,0,0,Philippines,PH,108116622
2020-03-02,0,0,Philippines,PH,108116622
2020-03-07,2,0,Philippines,PH,108116622
2020-03-08,1,0,Philippines,PH,108116622
2020-03-09,4,0,Philippines,PH,108116622
2020-03-10,23,0,Philippines,PH,108116622
2020-03-11,0,0,Philippines,PH,108116622
2020-03-13,3,0,Philippines,PH,108116622
2020-03-15,47,0,Philippines,PH,108116622
2020-03-17,2,0,Philippines,PH,108116622
2020-03-21,0,0,Philippines,PH,108116622
2020-03-23,0,0,Philippines,PH,108116622
2020-03-12,16,1,Philippines,PH,108116622
2020-03-20,28,1,Philippines,PH,108116622
2020-03-18,45,2,Philippines,PH,108116622
2020-03-25,90,2,Philippines,PH,108116622
2020-03-19,15,3,Philippines,PH,108116622
2020-03-26,84,3,Philippines,PH,108116622
2020-03-30,343,3,Philippines,PH,108116622
2020-03-14,12,4,Philippines,PH,108116622
2020-03-16,29,6,Philippines,PH,108116622
2020-03-22,150,7,Philippines,PH,108116622
2020-03-27,71,7,Philippines,PH,108116622
2020-03-24,82,8,Philippines,PH,108116622
2020-03-28,96,9,Philippines,PH,108116622
2020-03-10,1,0,Brunei_Darussalam,BN,433296
2020-03-12,10,0,Brunei_Darussalam,BN,433296
2020-03-13,14,0,Brunei_Darussalam,BN,433296
2020-03-14,12,0,Brunei_Darussalam,BN,433296
2020-03-15,3,0,Brunei_Darussalam,BN,433296
2020-03-16,10,0,Brunei_Darussalam,BN,433296
2020-03-17,4,0,Brunei_Darussalam,BN,433296
2020-03-18,2,0,Brunei_Darussalam,BN,433296
2020-03-19,12,0,Brunei_Darussalam,BN,433296
2020-03-20,5,0,Brunei_Darussalam,BN,433296
2020-03-21,5,0,Brunei_Darussalam,BN,433296
2020-03-22,5,0,Brunei_Darussalam,BN,433296
2020-03-23,5,0,Brunei_Darussalam,BN,433296
2020-03-24,3,0,Brunei_Darussalam,BN,433296
2020-03-25,13,0,Brunei_Darussalam,BN,433296
2020-03-26,3,0,Brunei_Darussalam,BN,433296
2020-03-27,7,0,Brunei_Darussalam,BN,433296
2020-03-28,1,0,Brunei_Darussalam,BN,433296
2020-03-30,6,0,Brunei_Darussalam,BN,433296
2020-03-31,1,0,Brunei_Darussalam,BN,433296
2020-03-29,5,1,Brunei_Darussalam,BN,433296
2020-03-17,887,16,United_States_of_America,US,329064917
2020-03-18,1766,23,United_States_of_America,US,329064917
2020-03-19,2988,42,United_States_of_America,US,329064917
2020-03-21,5374,110,United_States_of_America,US,329064917
2020-03-22,7123,80,United_States_of_America,US,329064917
2020-03-23,8459,131,United_States_of_America,US,329064917
2020-03-24,11236,119,United_States_of_America,US,329064917
2020-03-25,8789,211,United_States_of_America,US,329064917
2020-03-26,13963,249,United_States_of_America,US,329064917
2020-03-27,16797,246,United_States_of_America,US,329064917
2020-03-28,18695,411,United_States_of_America,US,329064917
2020-03-29,19979,484,United_States_of_America,US,329064917
2020-03-30,18360,318,United_States_of_America,US,329064917
2020-03-31,21595,661,United_States_of_America,US,329064917
2020-03-20,4835,0,United_States_of_America,US,329064917
2020-03-01,3,1,United_States_of_America,US,329064917
2020-03-02,20,1,United_States_of_America,US,329064917
2020-03-06,74,1,United_States_of_America,US,329064917
2020-03-05,34,2,United_States_of_America,US,329064917
2020-03-07,105,2,United_States_of_America,US,329064917
2020-03-11,271,2,United_States_of_America,US,329064917
2020-03-12,287,2,United_States_of_America,US,329064917
2020-03-04,22,3,United_States_of_America,US,329064917
2020-03-08,95,3,United_States_of_America,US,329064917
2020-03-03,14,4,United_States_of_America,US,329064917
2020-03-09,121,4,United_States_of_America,US,329064917
2020-03-10,200,5,United_States_of_America,US,329064917
2020-03-14,511,7,United_States_of_America,US,329064917
2020-03-13,351,10,United_States_of_America,US,329064917
2020-03-15,777,10,United_States_of_America,US,329064917
2020-03-16,823,12,United_States_of_America,US,329064917
