date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-04-01,0,0,Laos,LA,7169456
2020-04-02,1,0,Laos,LA,7169456
2020-04-03,0,0,Laos,LA,7169456
2020-04-04,0,0,Laos,LA,7169456
2020-04-05,0,0,Laos,LA,7169456
2020-04-06,1,0,Laos,LA,7169456
2020-04-07,1,0,Laos,LA,7169456
2020-04-08,0,0,Laos,LA,7169456
2020-04-09,3,0,Laos,LA,7169456
2020-04-10,1,0,Laos,LA,7169456
2020-04-11,0,0,Laos,LA,7169456
2020-04-12,2,0,Laos,LA,7169456
2020-04-13,1,0,Laos,LA,7169456
2020-04-14,0,0,Laos,LA,7169456
2020-04-15,0,0,Laos,LA,7169456
2020-04-16,0,0,Laos,LA,7169456
2020-04-17,0,0,Laos,LA,7169456
2020-04-18,0,0,Laos,LA,7169456
2020-04-19,0,0,Laos,LA,7169456
2020-04-20,0,0,Laos,LA,7169456
2020-04-21,0,0,Laos,LA,7169456
2020-04-22,0,0,Laos,LA,7169456
2020-04-23,0,0,Laos,LA,7169456
2020-04-24,0,0,Laos,LA,7169456
2020-04-25,0,0,Laos,LA,7169456
2020-04-26,0,0,Laos,LA,7169456
2020-04-27,0,0,Laos,LA,7169456
2020-04-28,0,0,Laos,LA,7169456
2020-04-29,0,0,Laos,LA,7169456
2020-04-30,0,0,Laos,LA,7169456
2020-04-17,352,1290,China,CN,1433783692
2020-04-07,56,0,China,CN,1433783692
2020-04-12,93,0,China,CN,1433783692
2020-04-14,94,0,China,CN,1433783692
2020-04-16,50,0,China,CN,1433783692
2020-04-18,31,0,China,CN,1433783692
2020-04-19,18,0,China,CN,1433783692
2020-04-20,14,0,China,CN,1433783692
2020-04-21,32,0,China,CN,1433783692
2020-04-22,15,0,China,CN,1433783692
2020-04-23,12,0,China,CN,1433783692
2020-04-24,8,0,China,CN,1433783692
2020-04-25,15,0,China,CN,1433783692
2020-04-26,10,0,China,CN,1433783692
2020-04-28,26,0,China,CN,1433783692
2020-04-29,2,0,China,CN,1433783692
2020-04-30,4,0,China,CN,1433783692
2020-04-01,54,1,China,CN,1433783692
2020-04-10,55,1,China,CN,1433783692
2020-04-15,49,1,China,CN,1433783692
2020-04-27,3,1,China,CN,1433783692
2020-04-06,67,2,China,CN,1433783692
2020-04-08,86,2,China,CN,1433783692
2020-04-09,86,2,China,CN,1433783692
2020-04-13,112,2,China,CN,1433783692
2020-04-05,48,3,China,CN,1433783692
2020-04-11,79,3,China,CN,1433783692
2020-04-04,62,4,China,CN,1433783692
2020-04-02,100,6,China,CN,1433783692
2020-04-03,70,10,China,CN,1433783692
2020-04-01,0,0,Cambodia,KH,16486542
2020-04-02,1,0,Cambodia,KH,16486542
2020-04-03,4,0,Cambodia,KH,16486542
2020-04-04,0,0,Cambodia,KH,16486542
2020-04-05,0,0,Cambodia,KH,16486542
2020-04-06,0,0,Cambodia,KH,16486542
2020-04-07,1,0,Cambodia,KH,16486542
2020-04-08,2,0,Cambodia,KH,16486542
2020-04-09,1,0,Cambodia,KH,16486542
2020-04-10,1,0,Cambodia,KH,16486542
2020-04-11,1,0,Cambodia,KH,16486542
2020-04-12,2,0,Cambodia,KH,16486542
2020-04-13,0,0,Cambodia,KH,16486542
2020-04-14,0,0,Cambodia,KH,16486542
2020-04-15,0,0,Cambodia,KH,16486542
2020-04-16,0,0,Cambodia,KH,16486542
2020-04-17,0,0,Cambodia,KH,16486542
2020-04-18,0,0,Cambodia,KH,16486542
2020-04-19,0,0,Cambodia,KH,16486542
2020-04-20,0,0,Cambodia,KH,16486542
