date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-09-30,101,0,Malaysia,MY,31949789
2020-09-01,6,1,Malaysia,MY,31949789
2020-09-02,14,1,Malaysia,MY,31949789
2020-09-19,95,1,Malaysia,MY,31949789
2020-09-20,20,1,Malaysia,MY,31949789
2020-09-28,150,1,Malaysia,MY,31949789
2020-09-24,147,3,Malaysia,MY,31949789
2020-09-01,5,0,Thailand,TH,69625581
2020-09-02,8,0,Thailand,TH,69625581
2020-09-03,2,0,Thailand,TH,69625581
2020-09-04,4,0,Thailand,TH,69625581
2020-09-05,0,0,Thailand,TH,69625581
2020-09-06,13,0,Thailand,TH,69625581
2020-09-07,1,0,Thailand,TH,69625581
2020-09-08,1,0,Thailand,TH,69625581
2020-09-09,1,0,Thailand,TH,69625581
2020-09-10,7,0,Thailand,TH,69625581
2020-09-11,7,0,Thailand,TH,69625581
2020-09-12,5,0,Thailand,TH,69625581
2020-09-13,7,0,Thailand,TH,69625581
2020-09-14,2,0,Thailand,TH,69625581
2020-09-15,5,0,Thailand,TH,69625581
2020-09-16,10,0,Thailand,TH,69625581
2020-09-17,0,0,Thailand,TH,69625581
2020-09-18,7,0,Thailand,TH,69625581
2020-09-20,6,0,Thailand,TH,69625581
2020-09-21,0,0,Thailand,TH,69625581
2020-09-22,5,0,Thailand,TH,69625581
2020-09-23,3,0,Thailand,TH,69625581
2020-09-24,2,0,Thailand,TH,69625581
2020-09-25,3,0,Thailand,TH,69625581
2020-09-26,3,0,Thailand,TH,69625581
2020-09-27,1,0,Thailand,TH,69625581
2020-09-28,22,0,Thailand,TH,69625581
2020-09-29,14,0,Thailand,TH,69625581
2020-09-30,5,0,Thailand,TH,69625581
2020-09-19,3,1,Thailand,TH,69625581
2020-09-01,2743,74,Indonesia,ID,270625567
2020-09-02,2775,88,Indonesia,ID,270625567
2020-09-03,3075,111,Indonesia,ID,270625567
2020-09-04,3622,134,Indonesia,ID,270625567
2020-09-05,3269,82,Indonesia,ID,270625567
2020-09-06,3128,108,Indonesia,ID,270625567
2020-09-07,3444,85,Indonesia,ID,270625567
2020-09-08,2880,105,Indonesia,ID,270625567
2020-09-09,3046,100,Indonesia,ID,270625567
2020-09-10,3307,106,Indonesia,ID,270625567
2020-09-11,3861,120,Indonesia,ID,270625567
2020-09-12,3737,88,Indonesia,ID,270625567
2020-09-13,3817,106,Indonesia,ID,270625567
2020-09-14,3625,73,Indonesia,ID,270625567
2020-09-15,3141,118,Indonesia,ID,270625567
2020-09-16,3507,124,Indonesia,ID,270625567
2020-09-17,3963,135,Indonesia,ID,270625567
2020-09-18,3635,122,Indonesia,ID,270625567
2020-09-19,3891,114,Indonesia,ID,270625567
2020-09-20,4168,112,Indonesia,ID,270625567
2020-09-21,3989,105,Indonesia,ID,270625567
2020-09-22,4176,124,Indonesia,ID,270625567
2020-09-23,4071,160,Indonesia,ID,270625567
2020-09-24,4465,140,Indonesia,ID,270625567
2020-09-25,4634,128,Indonesia,ID,270625567
2020-09-26,4823,113,Indonesia,ID,270625567
2020-09-27,4494,90,Indonesia,ID,270625567
2020-09-28,3874,78,Indonesia,ID,270625567
2020-09-29,3509,87,Indonesia,ID,270625567
2020-09-30,4002,128,Indonesia,ID,270625567
2020-09-01,41,0,Singapore,SG,5804343
2020-09-02,40,0,Singapore,SG,5804343
2020-09-03,8,0,Singapore,SG,5804343
2020-09-04,48,0,Singapore,SG,5804343
2020-09-05,0,0,Singapore,SG,5804343
2020-09-06,74,0,Singapore,SG,5804343
2020-09-07,40,0,Singapore,SG,5804343
2020-09-08,22,0,Singapore,SG,5804343
2020-09-09,47,0,Singapore,SG,5804343
2020-09-10,75,0,Singapore,SG,5804343
2020-09-11,63,0,Singapore,SG,5804343
2020-09-12,86,0,Singapore,SG,5804343
2020-09-13,42,0,Singapore,SG,5804343
2020-09-14,49,0,Singapore,SG,5804343
2020-09-15,48,0,Singapore,SG,5804343
2020-09-16,34,0,Singapore,SG,5804343
2020-09-17,26,0,Singapore,SG,5804343
2020-09-18,18,0,Singapore,SG,5804343
2020-09-19,11,0,Singapore,SG,5804343
2020-09-20,15,0,Singapore,SG,5804343
2020-09-21,18,0,Singapore,SG,5804343
2020-09-22,30,0,Singapore,SG,5804343
2020-09-23,21,0,Singapore,SG,5804343
2020-09-24,12,0,Singapore,SG,5804343
2020-09-25,15,0,Singapore,SG,5804343
2020-09-26,11,0,Singapore,SG,5804343
2020-09-27,20,0,Singapore,SG,5804343
2020-09-28,15,0,Singapore,SG,5804343
2020-09-29,15,0,Singapore,SG,5804343
2020-09-30,27,0,Singapore,SG,5804343
2020-09-01,3423,43,Philippines,PH,108116622
2020-09-02,3445,34,Philippines,PH,108116622
2020-09-03,2176,26,Philippines,PH,108116622
2020-09-04,1963,65,Philippines,PH,108116622
2020-09-06,6167,102,Philippines,PH,108116622
2020-09-07,2795,85,Philippines,PH,108116622
2020-09-08,1362,15,Philippines,PH,108116622
2020-09-09,3260,26,Philippines,PH,108116622
2020-09-10,3156,70,Philippines,PH,108116622
2020-09-11,3804,80,Philippines,PH,108116622
2020-09-12,4017,42,Philippines,PH,108116622
2020-09-13,4899,184,Philippines,PH,108116622
2020-09-14,3353,79,Philippines,PH,108116622
2020-09-15,4672,259,Philippines,PH,108116622
2020-09-16,3519,33,Philippines,PH,108116622
2020-09-17,3527,69,Philippines,PH,108116622
2020-09-18,3355,53,Philippines,PH,108116622
2020-09-19,3237,45,Philippines,PH,108116622
2020-09-20,3934,100,Philippines,PH,108116622
2020-09-21,3283,54,Philippines,PH,108116622
2020-09-22,3447,15,Philippines,PH,108116622
2020-09-23,1599,50,Philippines,PH,108116622
2020-09-24,2802,42,Philippines,PH,108116622
2020-09-25,2164,36,Philippines,PH,108116622
2020-09-26,2606,69,Philippines,PH,108116622
2020-09-27,1895,88,Philippines,PH,108116622
2020-09-28,2970,60,Philippines,PH,108116622
2020-09-29,3062,37,Philippines,PH,108116622
2020-09-30,2015,67,Philippines,PH,108116622
2020-09-05,0,0,Philippines,PH,108116622
2020-09-01,0,0,Brunei_Darussalam,BN,433296
2020-09-02,0,0,Brunei_Darussalam,BN,433296
2020-09-03,0,0,Brunei_Darussalam,BN,433296
2020-09-04,0,0,Brunei_Darussalam,BN,433296
2020-09-05,1,0,Brunei_Darussalam,BN,433296
2020-09-06,0,0,Brunei_Darussalam,BN,433296
2020-09-07,0,0,Brunei_Darussalam,BN,433296
2020-09-08,0,0,Brunei_Darussalam,BN,433296
2020-09-09,0,0,Brunei_Darussalam,BN,433296
2020-09-10,0,0,Brunei_Darussalam,BN,433296
2020-09-11,0,0,Brunei_Darussalam,BN,433296
2020-09-12,0,0,Brunei_Darussalam,BN,433296
2020-09-13,0,0,Brunei_Darussalam,BN,433296
2020-09-14,0,0,Brunei_Darussalam,BN,433296
2020-09-15,0,0,Brunei_Darussalam,BN,433296
2020-09-16,0,0,Brunei_Darussalam,BN,433296
2020-09-17,0,0,Brunei_Darussalam,BN,433296
2020-09-18,0,0,Brunei_Darussalam,BN,433296
2020-09-19,0,0,Brunei_Darussalam,BN,433296
2020-09-20,0,0,Brunei_Darussalam,BN,433296
2020-09-21,0,0,Brunei_Darussalam,BN,433296
2020-09-22,0,0,Brunei_Darussalam,BN,433296
2020-09-23,0,0,Brunei_Darussalam,BN,433296
2020-09-24,0,0,Brunei_Darussalam,BN,433296
2020-09-25,0,0,Brunei_Darussalam,BN,433296
2020-09-26,0,0,Brunei_Darussalam,BN,433296
2020-09-27,1,0,Brunei_Darussalam,BN,433296
2020-09-28,0,0,Brunei_Darussalam,BN,433296
2020-09-29,0,0,Brunei_Darussalam,BN,433296
2020-09-30,0,0,Brunei_Darussalam,BN,433296
2020-09-01,33850,529,United_States_of_America,US,329064917
2020-09-02,44639,1091,United_States_of_America,US,329064917
2020-09-03,38754,1055,United_States_of_America,US,329064917
2020-09-04,36249,1053,United_States_of_America,US,329064917
2020-09-05,51071,968,United_States_of_America,US,329064917
2020-09-06,44140,773,United_States_of_America,US,329064917
2020-09-07,30555,403,United_States_of_America,US,329064917
2020-09-08,24250,267,United_States_of_America,US,329064917
2020-09-09,27122,471,United_States_of_America,US,329064917
2020-09-10,31927,1136,United_States_of_America,US,329064917
2020-09-11,37507,974,United_States_of_America,US,329064917
2020-09-12,48061,1227,United_States_of_America,US,329064917
2020-09-13,40820,685,United_States_of_America,US,329064917
2020-09-14,33871,378,United_States_of_America,US,329064917
2020-09-15,34841,451,United_States_of_America,US,329064917
2020-09-16,51473,1407,United_States_of_America,US,329064917
2020-09-17,24598,865,United_States_of_America,US,329064917
2020-09-18,43567,831,United_States_of_America,US,329064917
2020-09-19,50209,956,United_States_of_America,US,329064917
2020-09-20,40295,669,United_States_of_America,US,329064917
2020-09-21,39852,251,United_States_of_America,US,329064917
2020-09-22,53153,372,United_States_of_America,US,329064917
2020-09-23,38307,926,United_States_of_America,US,329064917
2020-09-24,37930,1102,United_States_of_America,US,329064917
2020-09-25,44213,901,United_States_of_America,US,329064917
2020-09-26,55013,964,United_States_of_America,US,329064917
2020-09-27,45368,723,United_States_of_America,US,329064917
2020-09-28,36248,259,United_States_of_America,US,329064917
2020-09-29,32998,314,United_States_of_America,US,329064917
2020-09-30,43017,928,United_States_of_America,US,329064917
