date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-10-03,2599,54,Philippines,PH,108116622
2020-10-04,2652,62,Philippines,PH,108116622
2020-10-05,3167,98,Philippines,PH,108116622
2020-10-06,2265,64,Philippines,PH,108116622
2020-10-07,2071,25,Philippines,PH,108116622
2020-10-08,2804,60,Philippines,PH,108116622
2020-10-09,2232,144,Philippines,PH,108116622
2020-10-10,2901,83,Philippines,PH,108116622
2020-10-11,2156,86,Philippines,PH,108116622
2020-10-12,2415,83,Philippines,PH,108116622
2020-10-14,1897,40,Philippines,PH,108116622
2020-10-15,1823,77,Philippines,PH,108116622
2020-10-16,2162,48,Philippines,PH,108116622
2020-10-17,3052,34,Philippines,PH,108116622
2020-10-18,2588,72,Philippines,PH,108116622
2020-10-19,2280,49,Philippines,PH,108116622
2020-10-20,2551,23,Philippines,PH,108116622
2020-10-21,1606,15,Philippines,PH,108116622
2020-10-22,1468,57,Philippines,PH,108116622
2020-10-23,1645,36,Philippines,PH,108116622
2020-10-24,1911,132,Philippines,PH,108116622
2020-10-25,2020,19,Philippines,PH,108116622
2020-10-26,2209,43,Philippines,PH,108116622
2020-10-27,1602,62,Philippines,PH,108116622
2020-10-28,1514,14,Philippines,PH,108116622
2020-10-29,2036,61,Philippines,PH,108116622
2020-10-30,1755,33,Philippines,PH,108116622
2020-10-31,1998,38,Philippines,PH,108116622
2020-10-01,0,0,Philippines,PH,108116622
2020-10-13,3475,11,Philippines,PH,108116622
2020-10-01,0,0,Brunei_Darussalam,BN,433296
2020-10-02,0,0,Brunei_Darussalam,BN,433296
2020-10-03,0,0,Brunei_Darussalam,BN,433296
2020-10-04,0,0,Brunei_Darussalam,BN,433296
2020-10-05,0,0,Brunei_Darussalam,BN,433296
2020-10-06,0,0,Brunei_Darussalam,BN,433296
2020-10-07,0,0,Brunei_Darussalam,BN,433296
2020-10-08,0,0,Brunei_Darussalam,BN,433296
2020-10-09,0,0,Brunei_Darussalam,BN,433296
2020-10-10,0,0,Brunei_Darussalam,BN,433296
2020-10-11,0,0,Brunei_Darussalam,BN,433296
2020-10-12,0,0,Brunei_Darussalam,BN,433296
2020-10-13,0,0,Brunei_Darussalam,BN,433296
2020-10-14,0,0,Brunei_Darussalam,BN,433296
2020-10-15,1,0,Brunei_Darussalam,BN,433296
2020-10-16,0,0,Brunei_Darussalam,BN,433296
2020-10-17,0,0,Brunei_Darussalam,BN,433296
2020-10-18,0,0,Brunei_Darussalam,BN,433296
2020-10-19,0,0,Brunei_Darussalam,BN,433296
2020-10-20,0,0,Brunei_Darussalam,BN,433296
2020-10-21,0,0,Brunei_Darussalam,BN,433296
2020-10-22,0,0,Brunei_Darussalam,BN,433296
2020-10-23,1,0,Brunei_Darussalam,BN,433296
2020-10-24,0,0,Brunei_Darussalam,BN,433296
2020-10-25,0,0,Brunei_Darussalam,BN,433296
2020-10-26,0,0,Brunei_Darussalam,BN,433296
2020-10-27,0,0,Brunei_Darussalam,BN,433296
2020-10-28,0,0,Brunei_Darussalam,BN,433296
2020-10-29,0,0,Brunei_Darussalam,BN,433296
2020-10-30,0,0,Brunei_Darussalam,BN,433296
2020-10-31,0,0,Brunei_Darussalam,BN,433296
2020-10-01,41982,930,United_States_of_America,US,329064917
2020-10-02,44771,880,United_States_of_America,US,329064917
2020-10-03,54471,908,United_States_of_America,US,329064917
2020-10-04,50659,678,United_States_of_America,US,329064917
2020-10-05,34901,400,United_States_of_America,US,329064917
2020-10-06,40705,398,United_States_of_America,US,329064917
2020-10-07,43062,717,United_States_of_America,US,329064917
2020-10-08,48182,892,United_States_of_America,US,329064917
2020-10-09,56800,972,United_States_of_America,US,329064917
2020-10-10,58082,1014,United_States_of_America,US,329064917
2020-10-11,54271,590,United_States_of_America,US,329064917
2020-10-12,43597,394,United_States_of_America,US,329064917
2020-10-13,41653,314,United_States_of_America,US,329064917
2020-10-14,52517,817,United_States_of_America,US,329064917
2020-10-15,59386,970,United_States_of_America,US,329064917
2020-10-16,63785,828,United_States_of_America,US,329064917
2020-10-17,70256,899,United_States_of_America,US,329064917
2020-10-18,56611,690,United_States_of_America,US,329064917
2020-10-19,47843,385,United_States_of_America,US,329064917
2020-10-20,60160,459,United_States_of_America,US,329064917
2020-10-21,58549,933,United_States_of_America,US,329064917
2020-10-22,62978,1135,United_States_of_America,US,329064917
2020-10-23,72058,841,United_States_of_America,US,329064917
2020-10-24,85329,953,United_States_of_America,US,329064917
2020-10-25,83056,904,United_States_of_America,US,329064917
2020-10-26,59440,331,United_States_of_America,US,329064917
2020-10-27,68359,505,United_States_of_America,US,329064917
2020-10-28,75129,988,United_States_of_America,US,329064917
2020-10-29,78371,977,United_States_of_America,US,329064917
2020-10-30,88130,968,United_States_of_America,US,329064917
2020-10-31,101273,1040,United_States_of_America,US,329064917
